Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   10005/20005       void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [106]
[75]     0.0    0.00    0.00   20005         std::iterator_traits<float const*>::difference_type std::distance<float const*>(float const*, float const*) [75]
                0.00    0.00   20005/20005       std::iterator_traits<float const*>::iterator_category std::__iterator_category<float const*>(float const* const&) [73]
                0.00    0.00   20005/20005       std::iterator_traits<float const*>::difference_type std::__distance<float const*>(float const*, float const*, std::random_access_iterator_tag) [70]
-----------------------------------------------
                0.00    0.00   20002/20002       std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [83]
[76]     0.0    0.00    0.00   20002         __gnu_cxx::__alloc_traits<std::allocator<float>, float>::_S_select_on_copy(std::allocator<float> const&) [76]
                0.00    0.00   20002/20002       std::allocator_traits<std::allocator<float> >::select_on_container_copy_construction(std::allocator<float> const&) [81]
-----------------------------------------------
                0.00    0.00   20002/20002       std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [83]
[77]     0.0    0.00    0.00   20002         std::vector<float, std::allocator<float> >::end() const [77]
                0.00    0.00   20002/40004       __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&) [52]
-----------------------------------------------
                0.00    0.00   20002/20002       std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [83]
[78]     0.0    0.00    0.00   20002         std::vector<float, std::allocator<float> >::begin() const [78]
                0.00    0.00   20002/40004       __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&) [52]
-----------------------------------------------
                0.00    0.00   20002/20002       std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [80]
[79]     0.0    0.00    0.00   20002         std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [79]
                0.00    0.00   20002/30060       std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [59]
-----------------------------------------------
                0.00    0.00   20002/20002       std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [83]
[80]     0.0    0.00    0.00   20002         std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [80]
                0.00    0.00   20002/30007       std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [65]
                0.00    0.00   20002/20002       std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [79]
-----------------------------------------------
                0.00    0.00   20002/20002       __gnu_cxx::__alloc_traits<std::allocator<float>, float>::_S_select_on_copy(std::allocator<float> const&) [76]
[81]     0.0    0.00    0.00   20002         std::allocator_traits<std::allocator<float> >::select_on_container_copy_construction(std::allocator<float> const&) [81]
                0.00    0.00   20002/60015       std::allocator<float>::allocator(std::allocator<float> const&) [38]
-----------------------------------------------
                0.00    0.00   20002/20002       float* std::uninitialized_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [85]
[82]     0.0    0.00    0.00   20002         float* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [82]
                0.00    0.00   20002/20002       float* std::copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [87]
-----------------------------------------------
                0.00    0.00       2/20002       void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [201]
                0.00    0.00   10000/20002       main [1]
                0.00    0.00   10000/20002       void std::_Construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [118]
[83]     0.0    0.00    0.00   20002         std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [83]
                0.00    0.00   20002/20108       std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [67]
                0.00    0.00   20002/20002       __gnu_cxx::__alloc_traits<std::allocator<float>, float>::_S_select_on_copy(std::allocator<float> const&) [76]
                0.00    0.00   20002/40216       std::vector<float, std::allocator<float> >::size() const [41]
                0.00    0.00   20002/20002       std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [80]
                0.00    0.00   20002/80126       std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [34]
                0.00    0.00   20002/70022       std::allocator<float>::~allocator() [36]
                0.00    0.00   20002/20002       std::vector<float, std::allocator<float> >::end() const [77]
                0.00    0.00   20002/20002       std::vector<float, std::allocator<float> >::begin() const [78]
                0.00    0.00   20002/20002       float* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, float>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, std::allocator<float>&) [86]
-----------------------------------------------
                0.00    0.00   20002/20002       float* std::copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [87]
[84]     0.0    0.00    0.00   20002         float* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [84]
                0.00    0.00   40004/40004       float const* std::__niter_base<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [55]
                0.00    0.00   20002/40325       float* std::__niter_base<float*>(float*) [40]
                0.00    0.00   20002/40007       float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*) [51]
                0.00    0.00   20002/40007       float* std::__niter_wrap<float*>(float* const&, float*) [50]
-----------------------------------------------
                0.00    0.00   20002/20002       float* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, float>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, std::allocator<float>&) [86]
